JURISDICTION,COUNTY,YEAR,APN,STREET_ADDRESS,EXISTING_USE_TYPE,NUM_OF_UNITS,SURPLUS_TYPE,PARCEL_SIZE,NOTES
OAKLAND,ALAMEDA,2020,44-4967-5,9431 International Blvd,Vacant,,Surplus Land,0.06,LRPMP (Hill Elmhurst)
OAKLAND,ALAMEDA,2020,44-4967-7-1,9437 International Blvd,Vacant,,Surplus Land,0.11,LRPMP (Hill Elmhurst)
OAKLAND,ALAMEDA,2020,44-4967-9,95th Ave,Vacant,,Surplus Land,0.04,LRPMP (Hill Elmhurst)
OAKLAND,ALAMEDA,2020,44-5014-5,9418 Edes Ave,Vacant,,Surplus Land,0.4,vacant lot
OAKLAND,ALAMEDA,2020,44-5014-6-3,606 Clara St,Vacant,,Surplus Land,0.2,vacant lot
OAKLAND,ALAMEDA,2020,47-5576-7-3,10451 MacArthur Blvd,Vacant,,Surplus Land,0.52,vacant lot
OAKLAND,ALAMEDA,2020,48-5617-9-1,2656 98th Ave,Vacant,,Surplus Land,0.14,vacant lot
OAKLAND,ALAMEDA,2020,48-5617-10-4,2660 98th Ave,Vacant,,Surplus Land,0.34,vacant lot
OAKLAND,ALAMEDA,2020,48-6870-2,Barcelona St,Vacant,,Surplus Land,4.71,Oak Knoll
OAKLAND,ALAMEDA,2020,48D-7277-32,Longcroft Dr,Vacant,,Surplus Land,0.14,vacant lot
OAKLAND,ALAMEDA,2020,48F-7361-11,6226 Moraga Ave,Vacant,,Surplus Land,0.55,vacant lot
OAKLAND,ALAMEDA,2020,48F-7361-12,6226 Moraga Ave,Other,,Surplus Land,0.36,historic fire house
OAKLAND,ALAMEDA,2020,74-1361-8,"1150 Harbor Bay Pkwy, Alameda",Other,,Surplus Land,11.39,Raiders HQ & Training Facility
CONTRA COSTA COUNTY,CONTRA COSTA,2020,376-032-023,"Wayne Street, Martinez",Vacant,,Excess,0.38,Tiered     Topography; located in City of Martinez jurisdiction
CONTRA COSTA COUNTY,CONTRA COSTA,2020,068-151-016 & 017,"2710 & 2706 East Tregallas, Antioch",Vacant,,Surplus Land,0.31,May require a lot line adjustment or variance; located in City of Antioch jurisdiction
CONTRA COSTA COUNTY,CONTRA COSTA,2020,"067-283-010, 011, 012, & 013","28, 30 & 34 Drake Street and 2515 Lindberg St., Antioch",Vacant,,Surplus Land,0.5,May require general plan conformance; located in City of Antioch jurisdiction
CONTRA COSTA COUNTY,CONTRA COSTA,2020,149-271-014,"1750 Oak Park - 75 Santa Barbara, Pleasant Hill",Public Facilities,,Surplus Land,4.8,Sold; located in City of Pleasant Hill
CONTRA COSTA COUNTY,CONTRA COSTA,2020,408-201-017,"323 Brookside Drive, Richmond",Other,,Excess,3.13,Leased through July 2024 with two 10 year extensions remaining.       Zoned industrial used as an urban farm and    education center. Located in unincorporated Contra Costa County
ANTIOCH,CONTRA COSTA,2020,066-092-001,801 W 2nd Street,Vacant,,Surplus Land,0.17,former hotel site
ANTIOCH,CONTRA COSTA,2020,066-102-004,908 W 2nd Street,Vacant,,Surplus Land,0.69,may be subject to flooding
ANTIOCH,CONTRA COSTA,2020,066-061-009,I Street,Public Facilities,,Surplus Land,0.39,Gravel parking lot
ANTIOCH,CONTRA COSTA,2020,066-061-010,I Street,Public Facilities,,Surplus Land,0.18,Gravel parking lot
ANTIOCH,CONTRA COSTA,2020,066-162-008,E 7th Street and A Street,Vacant,,Surplus Land,0.18,contains portion of public street
ANTIOCH,CONTRA COSTA,2020,066-123-020,W 4th Street and L Street,Vacant,,Surplus Land,0.13,contains portion of public street
ANTIOCH,CONTRA COSTA,2020,066-123-014,W 4th Street and L Street,Vacant,,Surplus Land,0.2,contains portion of public street
ANTIOCH,CONTRA COSTA,2020,066-123-009,W 5th Street and L Street,Vacant,,Surplus Land,0.11,contains portion of public street
ANTIOCH,CONTRA COSTA,2020,066-126-001,W 5th Street and L Street,Vacant,,Surplus Land,0.09,contains portion of public street
ANTIOCH,CONTRA COSTA,2020,066-126-002,W 5th Street and L Street,Vacant,,Surplus Land,0.09,contains portion of public street
ANTIOCH,CONTRA COSTA,2020,066-126-003,W 5th Street and L Street,Vacant,,Surplus Land,0.09,contains portion of public street
ANTIOCH,CONTRA COSTA,2020,066-126-004,W 5th Street and L Street,Vacant,,Surplus Land,0.09,contains portion of public street
ANTIOCH,CONTRA COSTA,2020,066-126-005,W 6th Street and L Street,Vacant,,Surplus Land,0.09,contains portion of public street
ANTIOCH,CONTRA COSTA,2020,066-128-001,W 6th Street and L Street,Vacant,,Surplus Land,0.09,contains portion of public street
ANTIOCH,CONTRA COSTA,2020,066-128-002,W 6th Street and L Street,Vacant,,Surplus Land,0.11,contains portion of public street
ANTIOCH,CONTRA COSTA,2020,067-341-027,Claudia Court,Vacant,,Surplus Land,1.69,Caltrans remnant
ANTIOCH,CONTRA COSTA,2020,067-342-001,Fitzuren Road,Vacant,,Surplus Land,0.54,Caltrans remnant
ANTIOCH,CONTRA COSTA,2020,067-342-002,Fitzuren Road,Vacant,,Surplus Land,0.7,Caltrans remnant
ANTIOCH,CONTRA COSTA,2020,071-021-018,Fitzuren Road,Vacant,,Surplus Land,0.27,Frontage parcel
ANTIOCH,CONTRA COSTA,2020,072-400-036,Golf Course Road and Lone Tree Way,Other,,Surplus Land,2.01,Greenbelt with possible utilities
PINOLE,CONTRA COSTA,2020,401-162-033,2361 San Pablo Ave,Commercial,,Surplus Land,0.14,Currently vacant Bank of Pinole building
PINOLE,CONTRA COSTA,2020,401-162-001,2301 San Pablo Ave,Vacant,,Surplus Land,0.18,Park/plaza
PINOLE,CONTRA COSTA,2020,401-142-010,2279 Park St,Commercial,,Surplus Land,0.11,Former restaurant
OAKLEY,CONTRA COSTA,2020,033-302-026,95 Laurel Road,Vacant,,Surplus Land,1,Deeded to City for Child Care use
RICHMOND,CONTRA COSTA,2020,405-050-053,Atlas Rd,Vacant,,Exempt Surplus Land,0.01,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Open Space"
RICHMOND,CONTRA COSTA,2020,405-050-054,Atlas Rd,Vacant,,Exempt Surplus Land,0.05,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Remnant Parcel"
RICHMOND,CONTRA COSTA,2020,405-290-066,Blume Dr,Vacant,,Exempt Surplus Land,0.07,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Intersect with road and parking lot"
RICHMOND,CONTRA COSTA,2020,405-640-087,3645 Park Ridge Dr,Vacant,,Exempt Surplus Land,0,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Walking path/trail"
RICHMOND,CONTRA COSTA,2020,408-090-017,Richmond Parkway,Vacant,,Exempt Surplus Land,2.02,"Government Code § 54221(f)(2) Notwithstanding paragraph (1), a written notice of the availability of surplus land for open-space purposes shall be sent to the entities described in subdivision (b) of Section 54222 prior to disposing of the surplus land, provided the land does not meet the criteria in subparagraph (H) of paragraph -  Historical Lake/Tidal Marsh"
RICHMOND,CONTRA COSTA,2020,408-090-041,Richmond Parkway,Vacant,,Exempt Surplus Land,1.08,"Government Code § 54221(f)(2) Notwithstanding paragraph (1), a written notice of the availability of surplus land for open-space purposes shall be sent to the entities described in subdivision (b) of Section 54222 prior to disposing of the surplus land, provided the land does not meet the criteria in subparagraph (H) of paragraph - Historical Lake/Tidal Marsh"
RICHMOND,CONTRA COSTA,2020,408-220-028,Freethy Blvd,Vacant,,Exempt Surplus Land,2.41,"Government Code § 54221(f)(2) Notwithstanding paragraph (1), a written notice of the availability of surplus land for open-space purposes shall be sent to the entities described in subdivision (b) of Section 54222 prior to disposing of the surplus land, provided the land does not meet the criteria in subparagraph (H) of paragraph - Historical Lake/Tidal Marsh"
RICHMOND,CONTRA COSTA,2020,409-012-010,Gularte Ave,Vacant,,Exempt Surplus Land,0.03,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Adjacent Uses makes housing infeasible"
RICHMOND,CONTRA COSTA,2020,540-082-030,Macdonald Ave,Other,,Exempt Surplus Land,0.07,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Sidewalk Sliver"
RICHMOND,CONTRA COSTA,2020,540-150-006,269 16th St,Vacant,,Surplus Land,0.13,Subject property is a vacant parcel. The property is not being utilized by the City for any governmental purposes and is suitable for future development.
RICHMOND,CONTRA COSTA,2020,540-160-029,16th St,Vacant,,Exempt Surplus Land,0.01,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Sidewalk Sliver"
RICHMOND,CONTRA COSTA,2020,540-340-019,Ohio Ave,Other,,Exempt Surplus Land,0.07,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Bike/Walking Path"
RICHMOND,CONTRA COSTA,2020,540-480-145,Barrett Ave,Other,,Exempt Surplus Land,0.03,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Pump Station"
RICHMOND,CONTRA COSTA,2020,556-122-001,Nevada Ave,Other,,Exempt Surplus Land,0.21,"54221(c) (1) Except as provided in paragraph (2), “agency’s use” shall include, but not be limited to, land that is being used, is planned to be used pursuant to a written plan adopted by the local agency’s governing board for, or is disposed to support pursuant to subparagraph (B) of paragraph (2) agency work or operations, including, but not limited to, utility sites, watershed property, land being used for conservation purposes, land for demonstration, exhibition, or educational purposes related to greenhouse gas emissions, and buffer sites near sensitive governmental uses, including, but not limited to, waste water treatment plants."
RICHMOND,CONTRA COSTA,2020,556-151-001,Scenic Ave,Public Facilities,,Exempt Surplus Land,0.39,"Government Code § 54221(f)(1)(E) Surplus land that is a former street, right of way, or easement, and is conveyed to an owner of an adjacent property -Slope Easement/Dornan Tunnel"
RICHMOND,CONTRA COSTA,2020,556-152-001,Garrard Blvd,Vacant,,Exempt Surplus Land,0.04,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Street/Sidewalk Park"
RICHMOND,CONTRA COSTA,2020,556-163-008,Fern Park Pl,Public Facilities,,Exempt Surplus Land,0.06,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article."
RICHMOND,CONTRA COSTA,2020,556-163-009,Fern Park Pl,Public Facilities,,Exempt Surplus Land,0.05,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article."
RICHMOND,CONTRA COSTA,2020,558-083-001,Vine Ave,Public Facilities,,Exempt Surplus Land,0.03,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Street Island"
RICHMOND,CONTRA COSTA,2020,558-193-005,Pacific Ave,Vacant,,Exempt Surplus Land,0.07,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article."
RICHMOND,CONTRA COSTA,2020,560-100-004,Regatta Ave,Public Facilities,,Exempt Surplus Land,0.03,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Not suitable for housing"
RICHMOND,CONTRA COSTA,2020,560-181-066,Marina Bay Pkwy,Other,,Exempt Surplus Land,0.06,"Government Code § 54221(f)(1)(B) Surplus land that is (i) less than 5,000 square feet in area, (ii) less than the minimum legal residential building lot size for the jurisdiction in which the parcel is located [3,750 square feet], or 5,000 square feet in area, whichever is less, or (iii) has no record access and is less than 10,000 square feet in area; and is not contiguous to land owned by a state or local agency that is used for open-space or low- and moderate-income housing purposes. If the surplus land is not sold to an owner of contiguous land, it is not considered exempt surplus land and is subject to this article. - Pump Station"
RICHMOND,CONTRA COSTA,2020,560-531-006,Marina S Way,Vacant,,Exempt Surplus Land,0.51,"Government Code § 54221(f)(1)(E) Surplus land that is a former street, right of way, or easement, and is conveyed to an owner of an adjacent property - Regatta , remnant pieces"
RICHMOND,CONTRA COSTA,2020,560-532-001,Marina S Way,Vacant,,Exempt Surplus Land,0.79,"Government Code § 54221(f)(1)(E) Surplus land that is a former street, right of way, or easement, and is conveyed to an owner of an adjacent property - Regatta , remnant pieces"
RICHMOND,CONTRA COSTA,2020,560-710-001,Northshore Dr,Vacant,,Surplus Land,4.51,"The Intended use for this property is sited in the Oversight Board to the Successor Agency to the Richmond Community Redevelopment Agency's LRMP Property Profile #25 is disposition and development consistent with the City's General Plan and Zoning Ordinance, the former Redevelopment Plan, the Former Agency's Five Year Implementation Plan, and other planning and feasibility documents developed by the Former Agency. Per CA Gov Code Section 54221, surplus land includes land that has been designated in the LRPMP either for sale or for future development but does not include any specific disposal of land to an identified entity described in the plan."
RICHMOND,CONTRA COSTA,2020,561-070-023,Richmond Beltline,Other,,Exempt Surplus Land,0.15,Government Code § 54221(f)(1)(J) Real property that is used by a district for agency’s use expressly authorized in subdivision - Terminal 4 - Port Property
RICHMOND,CONTRA COSTA,2020,561-120-001,Gularte Ave,Vacant,,Exempt Surplus Land,0.55,"Adjacent to Chevron Chemical Company, Richmond Facility pond sites. The adjacent site is known or reasonably suspected to be contaminate above appropriately protective risk based levels for groundwater, Subsurface water sediment, surface soil and subsurface soil. - housing infeasible"
